UserID,UserNo,IP Address,Date Ended,Q1.1. CQC number,Q4.1. Number of Devices,Q7.1. Not enough tablet devices for staff to use for this purpose,Q7.2. Our tablet devices are not good enough (ie they're too old / slow / do not have the right features),Q7.3. Our tablets are reserved for - or locked down to - other things and cannot be used for remote consultations,(CQC)_Care home beds
140021390,21391,111.111.11.21401,44092,1-1000021390,1,TRUE,FALSE,FALSE,44
140021391,21392,111.111.11.21402,44092,1-1000021391,None,TRUE,TRUE,FALSE,96
140021392,21393,111.111.11.21403,44092,1-1000021392,1,FALSE,TRUE,TRUE,74
140021393,21394,111.111.11.21404,44092,1-1000021393,4+,TRUE,FALSE,TRUE,5
140021394,21395,111.111.11.21405,44092,1-1000021394,2,TRUE,TRUE,FALSE,39
140021395,21396,111.111.11.21406,44092,1-1000021395,None,TRUE,TRUE,FALSE,73
140021396,21397,111.111.11.21407,44092,1-1000021396,4+,TRUE,FALSE,FALSE,43
140021397,21398,111.111.11.21408,44092,1-1000021397,3,TRUE,FALSE,FALSE,50
140021398,21399,111.111.11.21409,44092,1-1000021398,None,FALSE,FALSE,TRUE,58
140021399,21400,111.111.11.21410,44092,1-1000021399,3,TRUE,FALSE,FALSE,35
140021400,21401,111.111.11.21411,44092,1-1000021400,2,TRUE,TRUE,TRUE,37
140021401,21402,111.111.11.21412,44092,1-1000021401,3,TRUE,TRUE,TRUE,15
140021402,21403,111.111.11.21413,44092,1-1000021402,2,TRUE,TRUE,TRUE,86
140021403,21404,111.111.11.21414,44092,1-1000021403,3,TRUE,TRUE,TRUE,15
140021404,21405,111.111.11.21415,44092,1-1000021404,2,TRUE,TRUE,FALSE,2
140021405,21406,111.111.11.21416,44092,1-1000021405,2,TRUE,FALSE,FALSE,27
140021406,21407,111.111.11.21417,44092,1-1000021406,None,TRUE,TRUE,TRUE,41
140021407,21408,111.111.11.21418,44092,1-1000021407,2,FALSE,TRUE,TRUE,82
140021408,21409,111.111.11.21419,44092,1-1000021408,None,TRUE,TRUE,TRUE,32
140021409,21410,111.111.11.21420,44092,1-1000021409,1,FALSE,FALSE,FALSE,17
140021410,21411,111.111.11.21421,44092,1-1000021410,None,FALSE,TRUE,TRUE,80
140021411,21412,111.111.11.21422,44092,1-1000021411,4+,FALSE,TRUE,FALSE,52
140021412,21413,111.111.11.21423,44092,1-1000021412,3,FALSE,TRUE,FALSE,63
140021413,21414,111.111.11.21424,44092,1-1000021413,3,FALSE,TRUE,TRUE,33
140021414,21415,111.111.11.21425,44092,1-1000021414,2,FALSE,FALSE,FALSE,89
140021415,21416,111.111.11.21426,44092,1-1000021415,4+,TRUE,FALSE,TRUE,25
140021416,21417,111.111.11.21427,44092,1-1000021416,1,FALSE,FALSE,TRUE,27
140021417,21418,111.111.11.21428,44092,1-1000021417,4+,TRUE,FALSE,FALSE,89
140021418,21419,111.111.11.21429,44092,1-1000021418,4+,TRUE,TRUE,TRUE,29
140021419,21420,111.111.11.21430,44092,1-1000021419,1,TRUE,TRUE,FALSE,37
140021420,21421,111.111.11.21431,44092,1-1000021420,1,TRUE,TRUE,FALSE,25
140021421,21422,111.111.11.21432,44092,1-1000021421,4+,TRUE,TRUE,TRUE,49
140021422,21423,111.111.11.21433,44092,1-1000021422,None,FALSE,TRUE,TRUE,83
140021423,21424,111.111.11.21434,44092,1-1000021423,1,TRUE,FALSE,FALSE,71
140021424,21425,111.111.11.21435,44092,1-1000021424,2,FALSE,FALSE,FALSE,40
140021425,21426,111.111.11.21436,44092,1-1000021425,2,TRUE,FALSE,FALSE,16
140021426,21427,111.111.11.21437,44092,1-1000021426,4+,FALSE,FALSE,FALSE,23
140021427,21428,111.111.11.21438,44092,1-1000021427,2,FALSE,TRUE,TRUE,60
140021428,21429,111.111.11.21439,44092,1-1000021428,3,TRUE,TRUE,TRUE,38
140021429,21430,111.111.11.21440,44092,1-1000021429,4+,TRUE,FALSE,FALSE,22
140021430,21431,111.111.11.21441,44092,1-1000021430,4+,TRUE,FALSE,FALSE,54
140021431,21432,111.111.11.21442,44092,1-1000021431,2,FALSE,TRUE,FALSE,10
140021432,21433,111.111.11.21443,44092,1-1000021432,1,TRUE,TRUE,FALSE,9
140021433,21434,111.111.11.21444,44092,1-1000021433,3,FALSE,FALSE,TRUE,100
140021434,21435,111.111.11.21445,44092,1-1000021434,1,FALSE,TRUE,FALSE,86
140021435,21436,111.111.11.21446,44092,1-1000021435,4+,TRUE,FALSE,FALSE,47
140021436,21437,111.111.11.21447,44092,1-1000021436,4+,FALSE,TRUE,TRUE,82
140021437,21438,111.111.11.21448,44092,1-1000021437,None,TRUE,TRUE,FALSE,75
140021438,21439,111.111.11.21449,44092,1-1000021438,None,FALSE,TRUE,FALSE,99
140021439,21440,111.111.11.21450,44092,1-1000021439,1,FALSE,TRUE,TRUE,44
140021440,21441,111.111.11.21451,44092,1-1000021440,1,FALSE,TRUE,FALSE,36
140021441,21442,111.111.11.21452,44092,1-1000021441,4+,TRUE,FALSE,TRUE,25
140021442,21443,111.111.11.21453,44092,1-1000021442,1,FALSE,FALSE,TRUE,85
140021443,21444,111.111.11.21454,44092,1-1000021443,1,TRUE,FALSE,FALSE,63
140021444,21445,111.111.11.21455,44092,1-1000021444,3,FALSE,TRUE,TRUE,17
140021445,21446,111.111.11.21456,44092,1-1000021445,2,FALSE,TRUE,TRUE,9
140021446,21447,111.111.11.21457,44092,1-1000021446,1,FALSE,FALSE,FALSE,44
140021447,21448,111.111.11.21458,44092,1-1000021447,2,FALSE,TRUE,TRUE,74
140021448,21449,111.111.11.21459,44092,1-1000021448,None,TRUE,TRUE,FALSE,51
140021449,21450,111.111.11.21460,44092,1-1000021449,2,TRUE,TRUE,TRUE,20
140021450,21451,111.111.11.21461,44092,1-1000021450,3,TRUE,TRUE,FALSE,15
140021451,21452,111.111.11.21462,44092,1-1000021451,2,TRUE,TRUE,TRUE,68
140021452,21453,111.111.11.21463,44092,1-1000021452,None,FALSE,TRUE,FALSE,76
140021453,21454,111.111.11.21464,44092,1-1000021453,3,TRUE,FALSE,TRUE,36
140021454,21455,111.111.11.21465,44092,1-1000021454,2,FALSE,TRUE,TRUE,5
140021455,21456,111.111.11.21466,44092,1-1000021455,4+,TRUE,FALSE,TRUE,10
140021456,21457,111.111.11.21467,44092,1-1000021456,None,FALSE,FALSE,FALSE,53
140021457,21458,111.111.11.21468,44092,1-1000021457,3,FALSE,FALSE,FALSE,11
140021458,21459,111.111.11.21469,44092,1-1000021458,1,TRUE,FALSE,TRUE,52
140021459,21460,111.111.11.21470,44092,1-1000021459,None,FALSE,FALSE,FALSE,77
140021460,21461,111.111.11.21471,44092,1-1000021460,4+,TRUE,FALSE,TRUE,64
140021461,21462,111.111.11.21472,44092,1-1000021461,4+,TRUE,TRUE,FALSE,53
140021462,21463,111.111.11.21473,44092,1-1000021462,3,TRUE,TRUE,FALSE,37
140021463,21464,111.111.11.21474,44092,1-1000021463,3,TRUE,FALSE,FALSE,10
140021464,21465,111.111.11.21475,44092,1-1000021464,3,TRUE,FALSE,FALSE,47
140021465,21466,111.111.11.21476,44092,1-1000021465,3,TRUE,TRUE,TRUE,64
140021466,21467,111.111.11.21477,44092,1-1000021466,None,TRUE,TRUE,FALSE,30
140021467,21468,111.111.11.21478,44092,1-1000021467,3,TRUE,FALSE,FALSE,81
140021468,21469,111.111.11.21479,44092,1-1000021468,1,TRUE,FALSE,TRUE,87
140021469,21470,111.111.11.21480,44092,1-1000021469,2,FALSE,FALSE,TRUE,48
140021470,21471,111.111.11.21481,44092,1-1000021470,None,TRUE,FALSE,TRUE,53
140021471,21472,111.111.11.21482,44092,1-1000021471,None,FALSE,FALSE,FALSE,68
140021472,21473,111.111.11.21483,44092,1-1000021472,3,FALSE,FALSE,TRUE,10
140021473,21474,111.111.11.21484,44092,1-1000021473,None,TRUE,TRUE,FALSE,19
140021474,21475,111.111.11.21485,44092,1-1000021474,4+,FALSE,FALSE,FALSE,44
140021475,21476,111.111.11.21486,44092,1-1000021475,None,FALSE,TRUE,TRUE,80
140021476,21477,111.111.11.21487,44092,1-1000021476,3,FALSE,FALSE,FALSE,64
140021477,21478,111.111.11.21488,44092,1-1000021477,2,FALSE,TRUE,TRUE,48
140021478,21479,111.111.11.21489,44092,1-1000021478,4+,FALSE,TRUE,TRUE,59
140021479,21480,111.111.11.21490,44092,1-1000021479,1,FALSE,TRUE,TRUE,98
140021480,21481,111.111.11.21491,44092,1-1000021480,1,FALSE,FALSE,TRUE,44
140021481,21482,111.111.11.21492,44092,1-1000021481,2,TRUE,FALSE,FALSE,52
140021482,21483,111.111.11.21493,44092,1-1000021482,1,TRUE,TRUE,TRUE,67
140021483,21484,111.111.11.21494,44092,1-1000021483,2,TRUE,TRUE,FALSE,87
140021484,21485,111.111.11.21495,44092,1-1000021484,4+,TRUE,TRUE,FALSE,42
140021485,21486,111.111.11.21496,44092,1-1000021485,1,FALSE,TRUE,FALSE,45
140021486,21487,111.111.11.21497,44092,1-1000021486,4+,TRUE,TRUE,TRUE,7
140021487,21488,111.111.11.21498,44092,1-1000021487,1,FALSE,FALSE,TRUE,5
140021488,21489,111.111.11.21499,44092,1-1000021488,1,TRUE,TRUE,TRUE,6
140021489,21490,111.111.11.21500,44092,1-1000021489,4+,TRUE,TRUE,FALSE,1
140021490,21491,111.111.11.21501,44092,1-1000021490,3,FALSE,FALSE,FALSE,89
140021491,21492,111.111.11.21502,44092,1-1000021491,3,TRUE,TRUE,FALSE,82
140021492,21493,111.111.11.21503,44092,1-1000021492,1,TRUE,TRUE,FALSE,99
140021493,21494,111.111.11.21504,44092,1-1000021493,4+,FALSE,TRUE,FALSE,83
140021494,21495,111.111.11.21505,44092,1-1000021494,1,FALSE,FALSE,FALSE,67
140021495,21496,111.111.11.21506,44092,1-1000021495,None,FALSE,FALSE,FALSE,6
140021496,21497,111.111.11.21507,44092,1-1000021496,2,FALSE,TRUE,TRUE,53
140021497,21498,111.111.11.21508,44092,1-1000021497,1,FALSE,FALSE,FALSE,14
140021498,21499,111.111.11.21509,44092,1-1000021498,3,TRUE,FALSE,TRUE,28
140021499,21500,111.111.11.21510,44092,1-1000021499,2,FALSE,TRUE,TRUE,69
140021500,21501,111.111.11.21511,44092,1-1000021500,4+,FALSE,FALSE,FALSE,94
140021501,21502,111.111.11.21512,44092,1-1000021501,None,TRUE,TRUE,FALSE,39
140021502,21503,111.111.11.21513,44092,1-1000021502,3,FALSE,FALSE,FALSE,91
140021503,21504,111.111.11.21514,44092,1-1000021503,3,FALSE,TRUE,FALSE,9
140021504,21505,111.111.11.21515,44092,1-1000021504,1,TRUE,FALSE,TRUE,82
140021505,21506,111.111.11.21516,44092,1-1000021505,3,TRUE,FALSE,FALSE,43
140021506,21507,111.111.11.21517,44092,1-1000021506,None,TRUE,TRUE,TRUE,50
140021507,21508,111.111.11.21518,44092,1-1000021507,3,FALSE,TRUE,FALSE,14
140021508,21509,111.111.11.21519,44092,1-1000021508,2,FALSE,FALSE,FALSE,59
140021509,21510,111.111.11.21520,44092,1-1000021509,2,TRUE,TRUE,TRUE,84
140021510,21511,111.111.11.21521,44092,1-1000021510,None,TRUE,TRUE,FALSE,63
140021511,21512,111.111.11.21522,44092,1-1000021511,3,FALSE,TRUE,FALSE,4
140021512,21513,111.111.11.21523,44092,1-1000021512,4+,FALSE,TRUE,FALSE,68
140021513,21514,111.111.11.21524,44092,1-1000021513,2,FALSE,TRUE,FALSE,38
140021514,21515,111.111.11.21525,44092,1-1000021514,2,FALSE,FALSE,FALSE,69
140021515,21516,111.111.11.21526,44092,1-1000021515,3,FALSE,TRUE,FALSE,40
140021516,21517,111.111.11.21527,44092,1-1000021516,3,FALSE,TRUE,TRUE,98
140021517,21518,111.111.11.21528,44092,1-1000021517,None,TRUE,TRUE,FALSE,4
140021518,21519,111.111.11.21529,44092,1-1000021518,1,TRUE,TRUE,TRUE,64
140021519,21520,111.111.11.21530,44092,1-1000021519,None,TRUE,TRUE,FALSE,88
140021520,21521,111.111.11.21531,44092,1-1000021520,4+,TRUE,FALSE,FALSE,34
140021521,21522,111.111.11.21532,44092,1-1000021521,None,FALSE,TRUE,FALSE,47
140021522,21523,111.111.11.21533,44092,1-1000021522,4+,FALSE,TRUE,TRUE,25
140021523,21524,111.111.11.21534,44092,1-1000021523,1,TRUE,TRUE,TRUE,99
140021524,21525,111.111.11.21535,44092,1-1000021524,None,FALSE,TRUE,FALSE,5
140021525,21526,111.111.11.21536,44092,1-1000021525,3,FALSE,TRUE,TRUE,41
140021526,21527,111.111.11.21537,44092,1-1000021526,4+,TRUE,TRUE,TRUE,76
140021527,21528,111.111.11.21538,44092,1-1000021527,2,FALSE,TRUE,TRUE,15
140021528,21529,111.111.11.21539,44092,1-1000021528,None,FALSE,FALSE,FALSE,49
140021529,21530,111.111.11.21540,44092,1-1000021529,4+,FALSE,TRUE,TRUE,65
140021530,21531,111.111.11.21541,44092,1-1000021530,4+,TRUE,TRUE,FALSE,57
140021531,21532,111.111.11.21542,44092,1-1000021531,1,TRUE,FALSE,TRUE,19
140021532,21533,111.111.11.21543,44092,1-1000021532,None,TRUE,FALSE,TRUE,45
140021533,21534,111.111.11.21544,44092,1-1000021533,3,FALSE,TRUE,FALSE,93
140021534,21535,111.111.11.21545,44092,1-1000021534,1,FALSE,TRUE,FALSE,71
140021535,21536,111.111.11.21546,44092,1-1000021535,None,TRUE,FALSE,TRUE,76
140021536,21537,111.111.11.21547,44092,1-1000021536,2,TRUE,FALSE,TRUE,39
140021537,21538,111.111.11.21548,44092,1-1000021537,None,FALSE,FALSE,TRUE,87
140021538,21539,111.111.11.21549,44092,1-1000021538,3,TRUE,FALSE,TRUE,45
140021539,21540,111.111.11.21550,44092,1-1000021539,None,FALSE,TRUE,TRUE,13
140021540,21541,111.111.11.21551,44092,1-1000021540,2,FALSE,FALSE,FALSE,92
140021541,21542,111.111.11.21552,44092,1-1000021541,2,FALSE,FALSE,TRUE,38
140021542,21543,111.111.11.21553,44092,1-1000021542,4+,TRUE,FALSE,FALSE,99
140021543,21544,111.111.11.21554,44092,1-1000021543,3,TRUE,TRUE,TRUE,68
140021544,21545,111.111.11.21555,44092,1-1000021544,3,FALSE,FALSE,FALSE,64
140021545,21546,111.111.11.21556,44092,1-1000021545,None,TRUE,FALSE,TRUE,30
140021546,21547,111.111.11.21557,44092,1-1000021546,4+,TRUE,TRUE,TRUE,28
140021547,21548,111.111.11.21558,44092,1-1000021547,1,TRUE,FALSE,TRUE,89
140021548,21549,111.111.11.21559,44092,1-1000021548,2,FALSE,TRUE,TRUE,19
140021549,21550,111.111.11.21560,44092,1-1000021549,4+,FALSE,FALSE,TRUE,95
140021550,21551,111.111.11.21561,44092,1-1000021550,1,FALSE,TRUE,FALSE,80
140021551,21552,111.111.11.21562,44092,1-1000021551,2,FALSE,TRUE,FALSE,65
140021552,21553,111.111.11.21563,44092,1-1000021552,1,TRUE,TRUE,FALSE,27
140021553,21554,111.111.11.21564,44092,1-1000021553,1,TRUE,TRUE,FALSE,67
140021554,21555,111.111.11.21565,44092,1-1000021554,None,FALSE,FALSE,FALSE,62
140021555,21556,111.111.11.21566,44092,1-1000021555,None,TRUE,TRUE,FALSE,62
140021556,21557,111.111.11.21567,44092,1-1000021556,3,FALSE,TRUE,FALSE,44
140021557,21558,111.111.11.21568,44092,1-1000021557,2,FALSE,FALSE,FALSE,23
140021558,21559,111.111.11.21569,44092,1-1000021558,3,FALSE,FALSE,FALSE,30
140021559,21560,111.111.11.21570,44092,1-1000021559,3,TRUE,TRUE,FALSE,38
140021560,21561,111.111.11.21571,44092,1-1000021560,3,TRUE,FALSE,TRUE,78
140021561,21562,111.111.11.21572,44092,1-1000021561,None,TRUE,TRUE,TRUE,49
140021562,21563,111.111.11.21573,44092,1-1000021562,4+,TRUE,FALSE,TRUE,53
140021563,21564,111.111.11.21574,44092,1-1000021563,None,TRUE,TRUE,TRUE,66
140021564,21565,111.111.11.21575,44092,1-1000021564,1,FALSE,TRUE,TRUE,67
140021565,21566,111.111.11.21576,44092,1-1000021565,None,FALSE,TRUE,TRUE,88
140021566,21567,111.111.11.21577,44092,1-1000021566,4+,FALSE,FALSE,FALSE,2
140021567,21568,111.111.11.21578,44092,1-1000021567,None,TRUE,FALSE,FALSE,76
140021568,21569,111.111.11.21579,44092,1-1000021568,3,TRUE,FALSE,FALSE,16
140021569,21570,111.111.11.21580,44092,1-1000021569,3,TRUE,TRUE,FALSE,78
140021570,21571,111.111.11.21581,44092,1-1000021570,None,FALSE,TRUE,FALSE,73
140021571,21572,111.111.11.21582,44092,1-1000021571,None,TRUE,TRUE,FALSE,44
140021572,21573,111.111.11.21583,44092,1-1000021572,None,TRUE,TRUE,FALSE,0
140021573,21574,111.111.11.21584,44092,1-1000021573,1,TRUE,FALSE,FALSE,64
140021574,21575,111.111.11.21585,44092,1-1000021574,2,FALSE,TRUE,TRUE,28
140021575,21576,111.111.11.21586,44092,1-1000021575,2,TRUE,TRUE,TRUE,78
140021576,21577,111.111.11.21587,44092,1-1000021576,1,FALSE,FALSE,TRUE,74
140021577,21578,111.111.11.21588,44092,1-1000021577,4+,FALSE,TRUE,TRUE,50
140021578,21579,111.111.11.21589,44092,1-1000021578,None,TRUE,FALSE,FALSE,75
140021579,21580,111.111.11.21590,44092,1-1000021579,4+,TRUE,FALSE,FALSE,46
140021580,21581,111.111.11.21591,44092,1-1000021580,1,TRUE,TRUE,TRUE,44
140021581,21582,111.111.11.21592,44092,1-1000021581,1,TRUE,TRUE,TRUE,100
140021582,21583,111.111.11.21593,44092,1-1000021582,2,FALSE,FALSE,TRUE,26
140021583,21584,111.111.11.21594,44092,1-1000021583,2,TRUE,FALSE,TRUE,84
140021584,21585,111.111.11.21595,44092,1-1000021584,1,FALSE,FALSE,TRUE,33
140021585,21586,111.111.11.21596,44092,1-1000021585,None,FALSE,TRUE,FALSE,78
140021586,21587,111.111.11.21597,44092,1-1000021586,1,TRUE,TRUE,FALSE,56
140021587,21588,111.111.11.21598,44092,1-1000021587,1,FALSE,FALSE,FALSE,18
140021588,21589,111.111.11.21599,44092,1-1000021588,3,FALSE,TRUE,TRUE,70
140021589,21590,111.111.11.21600,44092,1-1000021589,4+,FALSE,TRUE,FALSE,43
140021590,21591,111.111.11.21601,44092,1-1000021590,3,TRUE,FALSE,TRUE,30
140021591,21592,111.111.11.21602,44092,1-1000021591,3,FALSE,FALSE,TRUE,59
140021592,21593,111.111.11.21603,44092,1-1000021592,2,TRUE,FALSE,TRUE,9
140021593,21594,111.111.11.21604,44092,1-1000021593,2,TRUE,FALSE,FALSE,84
140021594,21595,111.111.11.21605,44092,1-1000021594,2,TRUE,FALSE,FALSE,57
140021595,21596,111.111.11.21606,44092,1-1000021595,2,TRUE,TRUE,FALSE,48
140021596,21597,111.111.11.21607,44092,1-1000021596,1,TRUE,FALSE,TRUE,15
140021597,21598,111.111.11.21608,44092,1-1000021597,None,TRUE,TRUE,TRUE,25
140021598,21599,111.111.11.21609,44092,1-1000021598,4+,TRUE,TRUE,TRUE,75
140021599,21600,111.111.11.21610,44092,1-1000021599,None,TRUE,FALSE,TRUE,35
140021600,21601,111.111.11.21611,44092,1-1000021600,1,TRUE,FALSE,FALSE,47
140021601,21602,111.111.11.21612,44092,1-1000021601,1,TRUE,TRUE,FALSE,2
140021602,21603,111.111.11.21613,44092,1-1000021602,3,TRUE,FALSE,TRUE,28
140021603,21604,111.111.11.21614,44092,1-1000021603,3,FALSE,TRUE,FALSE,69
140021604,21605,111.111.11.21615,44092,1-1000021604,1,FALSE,TRUE,FALSE,10
140021605,21606,111.111.11.21616,44092,1-1000021605,4+,TRUE,TRUE,TRUE,70
140021606,21607,111.111.11.21617,44092,1-1000021606,1,FALSE,TRUE,FALSE,73
140021607,21608,111.111.11.21618,44092,1-1000021607,4+,TRUE,TRUE,TRUE,62
140021608,21609,111.111.11.21619,44092,1-1000021608,4+,FALSE,FALSE,TRUE,89
140021609,21610,111.111.11.21620,44092,1-1000021609,None,FALSE,TRUE,FALSE,100
140021610,21611,111.111.11.21621,44092,1-1000021610,1,TRUE,FALSE,FALSE,94
140021611,21612,111.111.11.21622,44092,1-1000021611,2,TRUE,FALSE,TRUE,73
140021612,21613,111.111.11.21623,44092,1-1000021612,4+,TRUE,FALSE,TRUE,7
140021613,21614,111.111.11.21624,44092,1-1000021613,1,TRUE,FALSE,TRUE,1
140021614,21615,111.111.11.21625,44092,1-1000021614,None,TRUE,TRUE,TRUE,12
140021615,21616,111.111.11.21626,44092,1-1000021615,4+,TRUE,FALSE,FALSE,96
140021616,21617,111.111.11.21627,44092,1-1000021616,1,TRUE,FALSE,FALSE,3
140021617,21618,111.111.11.21628,44092,1-1000021617,4+,FALSE,TRUE,FALSE,15
140021618,21619,111.111.11.21629,44092,1-1000021618,2,FALSE,TRUE,FALSE,25
140021619,21620,111.111.11.21630,44092,1-1000021619,2,FALSE,TRUE,FALSE,99
140021620,21621,111.111.11.21631,44092,1-1000021620,3,FALSE,FALSE,TRUE,28
140021621,21622,111.111.11.21632,44092,1-1000021621,3,TRUE,TRUE,FALSE,11
140021622,21623,111.111.11.21633,44092,1-1000021622,1,FALSE,FALSE,TRUE,25
140021623,21624,111.111.11.21634,44092,1-1000021623,1,TRUE,FALSE,TRUE,63
140021624,21625,111.111.11.21635,44092,1-1000021624,4+,TRUE,FALSE,TRUE,67
140021625,21626,111.111.11.21636,44092,1-1000021625,1,TRUE,TRUE,FALSE,83
140021626,21627,111.111.11.21637,44092,1-1000021626,None,FALSE,TRUE,TRUE,10
140021627,21628,111.111.11.21638,44092,1-1000021627,3,FALSE,FALSE,TRUE,56
140021628,21629,111.111.11.21639,44092,1-1000021628,1,FALSE,TRUE,TRUE,55
140021629,21630,111.111.11.21640,44092,1-1000021629,3,TRUE,TRUE,FALSE,19
140021630,21631,111.111.11.21641,44092,1-1000021630,2,FALSE,FALSE,FALSE,93
140021631,21632,111.111.11.21642,44092,1-1000021631,2,FALSE,TRUE,FALSE,78
140021632,21633,111.111.11.21643,44092,1-1000021632,None,TRUE,TRUE,FALSE,22
140021633,21634,111.111.11.21644,44092,1-1000021633,2,FALSE,FALSE,TRUE,96
140021634,21635,111.111.11.21645,44092,1-1000021634,None,FALSE,TRUE,TRUE,74
140021635,21636,111.111.11.21646,44092,1-1000021635,4+,FALSE,FALSE,TRUE,18
140021636,21637,111.111.11.21647,44092,1-1000021636,3,FALSE,TRUE,TRUE,50
140021637,21638,111.111.11.21648,44092,1-1000021637,1,FALSE,FALSE,FALSE,100
140021638,21639,111.111.11.21649,44092,1-1000021638,2,TRUE,FALSE,FALSE,82
140021639,21640,111.111.11.21650,44092,1-1000021639,3,TRUE,TRUE,FALSE,82
140021640,21641,111.111.11.21651,44092,1-1000021640,4+,FALSE,TRUE,TRUE,92
140021641,21642,111.111.11.21652,44092,1-1000021641,2,FALSE,TRUE,TRUE,60
140021642,21643,111.111.11.21653,44092,1-1000021642,4+,TRUE,TRUE,FALSE,73
140021643,21644,111.111.11.21654,44092,1-1000021643,4+,TRUE,FALSE,FALSE,75
140021644,21645,111.111.11.21655,44092,1-1000021644,2,TRUE,FALSE,FALSE,72
140021645,21646,111.111.11.21656,44092,1-1000021645,1,FALSE,TRUE,FALSE,25
140021646,21647,111.111.11.21657,44092,1-1000021646,2,TRUE,TRUE,FALSE,58
140021647,21648,111.111.11.21658,44092,1-1000021647,2,FALSE,FALSE,FALSE,33
140021648,21649,111.111.11.21659,44092,1-1000021648,1,TRUE,TRUE,FALSE,78
140021649,21650,111.111.11.21660,44092,1-1000021649,2,FALSE,TRUE,FALSE,46
140021650,21651,111.111.11.21661,44092,1-1000021650,2,FALSE,TRUE,TRUE,98
140021651,21652,111.111.11.21662,44092,1-1000021651,3,FALSE,FALSE,TRUE,69
140021652,21653,111.111.11.21663,44092,1-1000021652,2,FALSE,FALSE,FALSE,33
140021653,21654,111.111.11.21664,44092,1-1000021653,None,FALSE,TRUE,TRUE,22
140021654,21655,111.111.11.21665,44092,1-1000021654,1,TRUE,FALSE,TRUE,35
140021655,21656,111.111.11.21666,44092,1-1000021655,None,FALSE,FALSE,TRUE,60
140021656,21657,111.111.11.21667,44092,1-1000021656,3,FALSE,TRUE,FALSE,51
140021657,21658,111.111.11.21668,44092,1-1000021657,3,TRUE,TRUE,FALSE,1
140021658,21659,111.111.11.21669,44092,1-1000021658,4+,TRUE,TRUE,TRUE,53
140021659,21660,111.111.11.21670,44092,1-1000021659,1,TRUE,TRUE,TRUE,42
140021660,21661,111.111.11.21671,44092,1-1000021660,2,FALSE,TRUE,TRUE,84
140021661,21662,111.111.11.21672,44092,1-1000021661,None,TRUE,TRUE,TRUE,85
140021662,21663,111.111.11.21673,44092,1-1000021662,3,FALSE,FALSE,TRUE,49
140021663,21664,111.111.11.21674,44092,1-1000021663,1,TRUE,TRUE,FALSE,3
140021664,21665,111.111.11.21675,44092,1-1000021664,3,FALSE,FALSE,TRUE,4
140021665,21666,111.111.11.21676,44092,1-1000021665,None,FALSE,FALSE,TRUE,77
140021666,21667,111.111.11.21677,44092,1-1000021666,2,FALSE,TRUE,TRUE,64
140021667,21668,111.111.11.21678,44092,1-1000021667,2,TRUE,FALSE,FALSE,1
140021668,21669,111.111.11.21679,44092,1-1000021668,None,FALSE,FALSE,FALSE,46
140021669,21670,111.111.11.21680,44092,1-1000021669,1,FALSE,FALSE,TRUE,38
140021670,21671,111.111.11.21681,44092,1-1000021670,None,TRUE,TRUE,TRUE,72
140021671,21672,111.111.11.21682,44092,1-1000021671,3,FALSE,FALSE,FALSE,53
140021672,21673,111.111.11.21683,44092,1-1000021672,4+,FALSE,FALSE,TRUE,76
140021673,21674,111.111.11.21684,44092,1-1000021673,2,FALSE,TRUE,FALSE,65
140021674,21675,111.111.11.21685,44092,1-1000021674,3,FALSE,FALSE,TRUE,71
140021675,21676,111.111.11.21686,44092,1-1000021675,None,FALSE,TRUE,FALSE,80
140021676,21677,111.111.11.21687,44092,1-1000021676,None,TRUE,TRUE,FALSE,4
140021677,21678,111.111.11.21688,44092,1-1000021677,3,TRUE,TRUE,TRUE,49
140021678,21679,111.111.11.21689,44092,1-1000021678,4+,TRUE,TRUE,TRUE,39
140021679,21680,111.111.11.21690,44092,1-1000021679,None,TRUE,FALSE,FALSE,64
140021680,21681,111.111.11.21691,44092,1-1000021680,2,TRUE,FALSE,FALSE,4
140021681,21682,111.111.11.21692,44092,1-1000021681,1,FALSE,FALSE,TRUE,57
140021682,21683,111.111.11.21693,44092,1-1000021682,None,TRUE,FALSE,TRUE,92
140021683,21684,111.111.11.21694,44092,1-1000021683,None,TRUE,TRUE,TRUE,20
140021684,21685,111.111.11.21695,44092,1-1000021684,3,TRUE,TRUE,FALSE,98
140021685,21686,111.111.11.21696,44092,1-1000021685,1,FALSE,TRUE,FALSE,64
140021686,21687,111.111.11.21697,44092,1-1000021686,None,TRUE,FALSE,FALSE,50
140021687,21688,111.111.11.21698,44092,1-1000021687,4+,TRUE,FALSE,TRUE,44
140021688,21689,111.111.11.21699,44092,1-1000021688,3,TRUE,TRUE,TRUE,79
140021689,21690,111.111.11.21700,44092,1-1000021689,2,TRUE,TRUE,TRUE,40
140021690,21691,111.111.11.21701,44092,1-1000021690,1,TRUE,FALSE,TRUE,6
140021691,21692,111.111.11.21702,44092,1-1000021691,4+,FALSE,TRUE,FALSE,30
140021692,21693,111.111.11.21703,44092,1-1000021692,4+,FALSE,TRUE,TRUE,94
140021693,21694,111.111.11.21704,44092,1-1000021693,None,FALSE,FALSE,TRUE,95
140021694,21695,111.111.11.21705,44092,1-1000021694,None,FALSE,TRUE,TRUE,94
140021695,21696,111.111.11.21706,44092,1-1000021695,1,FALSE,TRUE,TRUE,10
